   9.9000000e+01   3.1082740e-08   9.9000000e+01   2.8409536e-08   9.9000000e+01   2.7145333e-08   9.9000000e+01   5.3103391e-06
   1.0000000e+02   3.1153881e-08   1.0000000e+02   2.8536320e-08   1.0000000e+02   2.7125816e-08   1.0000000e+02   5.3103685e-06
   1.0100000e+02   3.1055842e-08   1.0100000e+02   2.8508888e-08   1.0100000e+02   2.7134215e-08   1.0100000e+02   5.3103544e-06
   1.0200000e+02   3.1108778e-08   1.0200000e+02   2.8544486e-08   1.0200000e+02   2.7097105e-08   1.0200000e+02   5.3103563e-06
   1.0300000e+02   3.1009336e-08   1.0300000e+02   2.8529623e-08   1.0300000e+02   2.7091804e-08   1.0300000e+02   5.3103258e-06
   1.0400000e+02   3.1101697e-08   1.0400000e+02   2.8540033e-08   1.0400000e+02   2.7099166e-08   1.0400000e+02   5.3103378e-06
   1.0500000e+02   3.1093302e-08   1.0500000e+02   2.8536576e-08   1.0500000e+02   2.7136224e-08   1.0500000e+02   5.3104090e-06
   1.0600000e+02   3.1098054e-08   1.0600000e+02   2.8437833e-08   1.0600000e+02   2.7074382e-08   1.0600000e+02   5.3102483e-06
   1.0700000e+02   3.1019480e-08   1.0700000e+02   2.8475940e-08   1.0700000e+02   2.7114424e-08   1.0700000e+02   5.3102773e-06
   1.0800000e+02   3.1025664e-08   1.0800000e+02   2.8526374e-08   1.0800000e+02   2.7107808e-08   1.0800000e+02   5.3102534e-06
   1.0900000e+02   3.1148051e-08   1.0900000e+02   2.8440555e-08   1.0900000e+02   2.7141585e-08   1.0900000e+02   5.3103502e-06
   1.1000000e+02   3.1101198e-08   1.1000000e+02   2.8486877e-08   1.1000000e+02   2.7133288e-08   1.1000000e+02   5.3103651e-06
   1.1100000e+02   3.1122463e-08   1.1100000e+02   2.8497077e-08   1.1100000e+02   2.7087740e-08   1.1100000e+02   5.3103580e-06
   1.1200000e+02   3.1039649e-08   1.1200000e+02   2.8468861e-08   1.1200000e+02   2.7127207e-08   1.1200000e+02   5.3103497e-06
   1.1300000e+02   3.1080333e-08   1.1300000e+02   2.8541610e-08   1.1300000e+02   2.7195188e-08   1.1300000e+02   5.3103568e-06
   1.1400000e+02   3.1006874e-08   1.1400000e+02   2.8496316e-08   1.1400000e+02   2.7218775e-08   1.1400000e+02   5.3104497e-06
   1.1500000e+02   3.1104570e-08   1.1500000e+02   2.8545859e-08   1.1500000e+02   2.7122967e-08   1.1500000e+02   5.3103319e-06
   1.1600000e+02   3.1067042e-08   1.1600000e+02   2.8548245e-08   1.1600000e+02   2.7121892e-08   1.1600000e+02   5.3103109e-06
